#,RAJ_decimal,DECJ_decimal,Gl,P0,BSURF
1447,0.547,-48.809,228.676,0.003609,483435738771.0
1448,4.454,-26.403,193.742,0.005237,146994208877.0
1449,13.354,70.036,273.272,0.005886,145506631636.0
1450,2.398,-1.434,161.463,0.005644,957716073168.0
1451,13.409,-71.633,236.043,0.002826,474741264832.0
1452,11.275,64.239,129.674,0.002593,1452226143686.0
1453,13.962,47.362,169.282,0.003259,313454075240.0
1454,8.231,74.535,298.027,0.004003,1094330715905.0
1455,8.837,55.566,73.656,0.00247,1045313203956.0
1456,6.96,4.548,74.395,0.002102,1330363406131.0
1457,7.9,23.572,272.017,0.003079,507240964373.0
1458,5.698,0.75,200.452,0.004361,352277128032.0
1459,7.177,63.858,115.457,0.005087,191275408289.0
1460,13.546,73.82,253.469,0.004617,922923799665.0
1461,11.443,-16.943,289.696,0.005753,237011965834.0
1462,11.911,45.328,95.042,0.00468,108662406347.0
1463,8.726,61.333,122.539,0.005312,191405235591.0
1464,5.401,47.189,207.877,0.003259,286791024583.0
1465,3.324,-43.661,83.361,0.004115,1435821341678.0
1466,1.064,-8.055,277.437,0.00323,1454000949013.0
1467,9.458,-14.105,286.202,0.002593,336712074368.0
1468,3.138,6.252,87.488,0.005726,720898956378.0
1469,10.706,-12.106,292.803,0.002534,1158160504223.0
1470,12.293,6.063,136.735,0.003033,739018693643.0
1471,5.601,24.168,149.846,0.005956,1007280561958.0
1472,13.708,-52.176,235.986,0.002805,865612859991.0
1473,6.169,5.701,162.038,0.002198,627089343222.0
1474,1.157,-60.424,293.429,0.002244,647665079326.0
1475,2.653,10.227,199.462,0.004476,704002986112.0
1476,7.056,-36.806,176.986,0.004184,1245083899194.0
1477,11.654,-9.082,108.144,0.002003,988208348103.0
1478,6.956,7.661,264.683,0.003823,93480321997.0
1479,7.224,37.606,83.898,0.005642,132148021920.0
1480,5.546,-11.269,122.375,0.002875,1373915111548.0
1481,3.707,-47.456,129.374,0.003547,636526563472.0
1482,1.298,-64.23,295.027,0.003015,759986967400.0
1483,7.195,15.753,124.57,0.004277,1150378262254.0
1484,6.604,16.873,151.22,0.004783,1290634159313.0
1485,12.178,53.532,247.985,0.002444,1062573433007.0
1486,13.595,49.573,178.101,0.005656,1520956655687.0
1487,8.392,14.021,101.289,0.003816,1406915211154.0
1488,10.192,-44.743,193.838,0.002516,78619907834.0
1489,10.829,71.917,212.59,0.004065,926289282528.0
1490,14.265,-35.244,219.182,0.004337,754407719967.0
1491,9.996,-31.018,76.404,0.003724,489303171777.0
1492,3.409,-50.314,185.232,0.002815,639675963920.0
1493,13.589,4.992,300.836,0.003496,185104909626.0
1494,14.083,68.419,187.289,0.005784,1231542589622.0
1495,0.657,46.369,206.203,0.002839,713835602791.0
1496,8.599,-40.427,188.303,0.002316,619890556528.0
1497,9.221,48.38,155.151,0.004766,1248025392690.0
1498,1.47,57.484,243.068,0.00557,748757192057.0
1499,6.456,-7.467,178.708,0.005588,1164934243961.0
1500,12.046,29.026,183.399,0.005335,1449907009813.0
1501,7.995,24.886,90.727,0.00343,412455691679.0
1502,13.757,57.96,118.104,0.002077,129658571016.0
1503,7.578,-5.952,114.328,0.003251,1453364645051.0
1504,6.108,-70.249,161.825,0.005104,557589713183.0
1505,9.178,26.389,214.701,0.005662,819645522555.0
1506,6.802,47.046,233.599,0.003173,1300828564553.0
1507,0.786,-73.351,275.159,0.005177,145124501568.0
1508,11.885,-70.924,291.012,0.005599,1180926849994.0
1509,14.496,68.69,231.036,0.005682,587313910117.0
1510,0.066,-32.7,78.487,0.002415,1428953877743.0
1511,10.278,-59.343,186.14,0.003084,1163655491063.0
1512,10.539,22.53,248.645,0.002115,1140067571651.0
1513,0.138,53.47,78.17,0.002146,541543252136.0
1514,7.167,-25.886,156.26,0.00347,1567664177710.0
1515,5.667,-29.261,115.935,0.005251,1190162807756.0
1516,11.312,16.976,270.703,0.00203,1564585883554.0
1517,8.178,64.058,123.319,0.004193,1550516731850.0
1518,9.857,82.109,247.806,0.002205,92885808940.0
1519,13.583,69.822,208.996,0.003296,820264144311.0
1520,5.74,78.989,179.844,0.005954,495358149671.0
1521,7.297,20.971,164.952,0.004711,159481899347.0
1522,2.407,23.267,97.845,0.002239,1487778359190.0
1523,4.717,-8.219,246.605,0.005615,263488787492.0
1524,9.674,-40.422,242.678,0.002038,430104514883.0
1525,9.21,-58.465,295.399,0.0054,968642906596.0
1526,6.308,-24.651,86.736,0.005595,250368307388.0
1527,13.14,-45.909,141.758,0.005188,3575283371.0
1528,6.808,-31.639,110.647,0.003141,30935032985.0
1529,12.255,52.7,260.755,0.005157,1474712318738.0
1530,9.192,-28.739,223.093,0.00232,1567098059964.0
1531,9.743,62.542,83.162,0.002011,232818873680.0
1532,9.985,23.653,128.43,0.005028,1076316466098.0
1533,9.481,85.655,164.955,0.004777,1104251340138.0
1534,11.226,-41.024,299.109,0.005645,1284064695801.0
1535,6.867,76.893,230.086,0.003108,1285313961768.0
1536,1.427,-13.171,242.123,0.003343,109717164812.0
1537,2.067,23.668,176.705,0.003043,1452818668248.0
1538,10.485,-35.282,123.984,0.003702,994275641202.0
1539,2.906,-19.397,137.255,0.005527,572921316165.0
1540,2.632,85.413,79.934,0.004916,686006110088.0
1541,2.689,25.908,255.906,0.003917,1357717128335.0
1542,10.086,-60.63,286.627,0.004231,254109252912.0
1543,6.527,-59.547,277.61,0.002915,1348304424217.0
1544,11.434,24.924,161.098,0.002568,726264796383.0
1545,3.433,35.837,114.695,0.004482,730135179620.0
1546,12.504,-23.311,109.913,0.002263,50203139378.0
1547,4.239,4.613,245.298,0.004139,158657935755.0
1548,14.332,26.14,167.418,0.005056,524530366215.0
1549,12.007,-32.163,258.087,0.004763,627363953849.0
1550,1.7,38.963,293.816,0.002389,1167397595525.0
1551,13.886,84.651,106.839,0.003716,310029778069.0
1552,1.023,31.797,203.114,0.004685,920452502959.0
1553,14.375,-69.551,143.99,0.002852,1527554890906.0
1554,7.978,86.521,250.157,0.005347,426342488151.0
1555,11.41,-49.218,266.225,0.004278,930828737964.0
1556,6.101,-59.569,96.502,0.003859,1199321281426.0
1557,2.706,48.756,220.095,0.002261,1188937295306.0
1558,8.735,53.567,147.378,0.00385,213965523489.0
1559,11.172,-0.786,131.306,0.002047,951219799761.0
1560,7.147,-40.298,259.634,0.002766,625188543964.0
1561,12.954,-64.065,107.816,0.004988,368828772706.0
1562,1.174,56.327,207.423,0.005747,1533615201653.0
1563,8.962,54.226,290.377,0.004737,1554371204958.0
1564,11.259,-8.546,162.207,0.004718,138170059167.0
1565,11.377,-45.027,111.496,0.005851,994607960158.0
1566,11.178,49.053,158.931,0.005835,211299751548.0
1567,8.336,79.63,187.409,0.004417,362104965533.0
1568,13.335,-21.768,184.236,0.005098,609858449812.0
1569,2.095,-22.941,263.78,0.002262,1178100045487.0
1570,5.095,37.069,296.948,0.005286,1455593067850.0
1571,12.892,-47.525,260.488,0.002754,48933645728.0
1572,11.44,39.481,260.384,0.004187,935185014263.0
1573,0.211,65.085,200.002,0.003082,652825588432.0
1574,10.122,69.242,302.858,0.002039,1408615836034.0
1575,3.758,4.99,69.737,0.002382,1215466701215.0
1576,11.181,7.394,134.609,0.003504,308431956095.0
1577,11.129,-50.174,229.893,0.003911,1078181296243.0
1578,9.174,-30.332,236.215,0.005801,1313686766598.0
1579,4.254,54.522,93.225,0.002119,335984544811.0
1580,12.162,52.317,102.101,0.003027,86014532402.0
1581,3.159,78.362,237.107,0.003845,667947862441.0
1582,9.849,-12.007,186.463,0.005132,439549591972.0
1583,3.145,8.883,278.521,0.002891,1073218471499.0
1584,3.083,60.602,150.393,0.003214,1175257558701.0
1585,8.455,4.815,261.467,0.003151,876205412448.0
1586,13.828,-69.398,117.682,0.003866,143290297981.0
1587,12.335,-46.852,172.161,0.002071,1232993535497.0
1588,4.885,-25.881,191.865,0.005205,121828445522.0
1589,13.566,13.191,289.988,0.003504,493271461241.0
1590,6.599,-51.45,204.419,0.003797,1463005085436.0
1591,10.337,-40.172,180.474,0.004763,513596629167.0
1592,9.631,44.272,197.854,0.005597,1458360571829.0
1593,2.258,-11.8,97.062,0.004764,1232927083987.0
1594,8.81,17.021,132.506,0.005574,1158954402614.0
1595,8.257,62.286,157.541,0.004067,1295079216903.0
1596,0.967,50.74,303.347,0.00359,657271492280.0
1597,9.725,82.645,123.197,0.004393,653380555777.0
1598,6.006,-27.077,93.08,0.004564,299487969086.0
1599,13.476,52.459,128.985,0.002377,928455824748.0
1600,1.304,-29.332,164.535,0.002678,90011359422.0
1601,4.003,2.867,168.572,0.004907,473370894770.0
1602,10.267,-2.286,156.879,0.004879,1305491775133.0
1603,8.659,-32.191,277.981,0.003075,1209801191948.0
1604,13.169,-29.764,185.047,0.003138,1560608018127.0
1605,3.706,-71.543,136.216,0.004344,1536547054841.0
1606,13.442,-21.237,103.784,0.005936,1302905862100.0
1607,6.776,39.797,118.547,0.002999,1285053274808.0
1608,10.379,58.904,121.012,0.005061,1289726299586.0
1609,2.33,65.34,154.384,0.004086,431739241766.0
1610,5.968,24.336,116.415,0.005629,846943230143.0
1611,4.001,-42.551,272.673,0.005562,1161735446212.0
1612,4.548,-36.81,111.228,0.005909,904895791237.0
1613,6.241,22.055,233.789,0.00559,438608902561.0
1614,13.044,-65.747,274.587,0.005002,216905811164.0
1615,8.926,48.89,137.274,0.005255,413467905446.0
1616,2.619,-41.892,114.041,0.003175,1127790964976.0
1617,0.576,84.111,220.985,0.004319,978709180910.0
1618,0.547,17.535,147.97,0.003661,554672335571.0
1619,11.785,7.917,259.803,0.003801,1110517241447.0
1620,0.019,87.292,192.521,0.003404,1400575517821.0
1621,4.253,88.652,164.268,0.002473,611362015174.0
1622,3.297,26.494,231.926,0.003807,724206132404.0
1623,6.419,83.961,104.207,0.003536,159838999598.0
1624,7.019,69.219,160.33,0.00323,1246057660991.0
1625,0.425,24.249,136.643,0.005886,497966875127.0
1626,7.182,-5.996,85.039,0.00205,1464735957278.0
1627,7.649,32.295,68.095,0.003459,284319601955.0
1628,6.728,37.719,119.586,0.003648,805315223808.0
1629,3.207,39.517,305.866,0.002061,799600091672.0
1630,7.709,-65.003,82.657,0.003279,610116840659.0
1631,10.302,-12.673,168.696,0.002192,173360409561.0
1632,1.378,-20.193,168.273,0.002894,1257533532802.0
1633,10.166,-47.507,225.844,0.005697,246383697988.0
1634,0.001,73.652,101.848,0.004086,585596105656.0
1635,10.498,-51.925,164.353,0.005211,260224130942.0
1636,1.503,-24.52,269.276,0.005066,912494126610.0
1637,14.205,48.88,163.041,0.005798,1303168392600.0
1638,7.807,-73.146,113.705,0.004472,539165716027.0
1639,2.588,67.739,161.168,0.002113,1555374616918.0
1640,13.806,58.9,276.466,0.004586,771178200717.0
1641,2.803,-33.524,167.761,0.003821,244323235811.0
1642,13.4,-30.896,300.927,0.002429,623622073693.0
1643,3.535,-69.956,186.211,0.003072,80559391948.0
1644,8.138,-7.414,292.496,0.004835,1152645516187.0
1645,10.487,-59.628,156.112,0.002102,674069430591.0
1646,5.801,-40.762,153.217,0.0028,846180119118.0
1647,6.27,-61.631,237.718,0.005098,1395768107706.0
1648,10.065,-9.768,286.218,0.002822,66937619677.0
1649,9.716,-42.036,192.294,0.00423,593989815662.0
1650,6.546,-51.842,119.499,0.003197,1379315933396.0
1651,11.828,71.882,170.615,0.003637,810295244702.0
1652,4.258,28.605,189.745,0.005339,35600794167.0
1653,6.99,-55.484,101.718,0.003732,991120070890.0
1654,6.609,-39.057,243.659,0.005878,16148923587.0
1655,10.046,32.997,143.906,0.005328,909803821251.0
1656,10.319,44.847,252.911,0.004524,127554570973.0
1657,5.597,71.439,118.967,0.003163,1203085981173.0
1658,8.746,-15.284,295.566,0.00497,626439934730.0
1659,2.988,72.264,121.152,0.002679,161571545553.0
1660,11.371,-53.02,113.799,0.002009,83037937697.0
1661,8.648,75.353,106.14,0.004402,1344998946043.0
1662,14.486,77.123,142.561,0.005356,850843518450.0
1663,1.01,85.797,100.013,0.005872,565074614246.0
1664,14.355,52.195,85.072,0.002988,786821518933.0
1665,10.06,1.107,271.509,0.00549,628838098529.0
1666,5.925,82.66,282.379,0.003112,937889768341.0
1667,7.676,66.395,168.075,0.00546,22229977578.0
1668,4.656,70.131,76.989,0.002592,485206745616.0
1669,6.254,-37.981,228.881,0.002611,549389620367.0
1670,11.983,6.482,200.771,0.002065,765574480092.0
1671,4.435,-40.162,93.618,0.004327,1232846379187.0
1672,7.918,-38.823,248.754,0.0054,540577979033.0
1673,7.123,78.468,202.386,0.003716,915301397636.0
1674,12.55,-52.968,120.535,0.002063,1188077540438.0
1675,3.329,26.069,143.664,0.005405,431984058332.0
1676,11.052,-6.663,169.045,0.00279,683210435029.0
1677,5.122,69.278,69.774,0.003344,861074019395.0
1678,9.6,-5.487,106.947,0.005198,588290569861.0
1679,7.108,16.272,296.138,0.002792,129753614009.0
1680,9.321,-64.663,73.713,0.002741,1093296033585.0
1681,11.887,-14.764,202.91,0.003588,1316217127869.0
1682,3.46,-32.14,106.889,0.003653,615851938599.0
1683,10.683,80.213,142.697,0.003483,191299575995.0
1684,13.254,28.082,180.301,0.002488,798707381317.0
1685,10.149,79.829,194.369,0.003409,866823965262.0
1686,2.268,55.277,102.467,0.004183,323595363628.0
1687,7.925,-50.831,304.388,0.004953,1561599891495.0
1688,2.971,72.331,282.547,0.005194,539000871284.0
1689,8.065,-60.898,151.994,0.005913,702408245673.0
1690,6.846,-2.977,131.491,0.003641,1114353985783.0
1691,6.747,-20.472,200.061,0.00371,1354768106979.0
1692,14.069,-48.561,101.134,0.003596,534831718553.0
1693,7.726,61.697,236.965,0.004577,485786748980.0
1694,3.083,-42.971,212.781,0.00309,721901683883.0
1695,13.208,-47.471,90.061,0.002711,693659416328.0
1696,5.551,-37.643,297.939,0.004128,1123963167394.0
1697,10.444,-0.348,161.448,0.004918,1102343801775.0
1698,9.198,46.615,226.221,0.005457,96820109677.0
1699,1.361,-62.773,102.401,0.002256,1135683496206.0
1700,6.808,30.605,89.898,0.004117,359366707366.0
1701,13.982,15.525,257.308,0.003567,201941150400.0
1702,13.756,-48.028,176.213,0.00486,1256516607384.0
1703,0.587,37.128,115.825,0.004027,296266645802.0
1704,2.127,46.297,93.342,0.004983,613347784007.0
1705,6.499,-43.681,225.691,0.002823,1502244664934.0
1706,14.195,21.708,98.864,0.003704,625468954844.0
1707,11.318,20.226,113.465,0.002316,218732058629.0
1708,8.154,83.449,201.409,0.004518,1127795046214.0
1709,5.347,84.532,174.176,0.005213,1514133807873.0
1710,12.508,-40.351,137.638,0.003068,1318868037410.0
1711,2.758,19.346,212.679,0.003435,174796080927.0
1712,1.425,26.497,240.441,0.0048,1380515862420.0
1713,5.133,-72.76,150.558,0.00434,1480703915022.0
1714,4.567,-32.142,85.897,0.002176,1372597857270.0
1715,3.415,13.72,120.798,0.003906,731548237604.0
1716,1.801,-34.591,164.673,0.004024,1445663143436.0
1717,7.173,-9.212,129.052,0.004521,1500792140076.0
1718,10.134,6.895,224.515,0.003658,1330728487465.0
1719,12.686,15.781,209.957,0.002622,1139367482374.0
1720,6.638,15.326,302.22,0.003039,1042909332870.0
1721,2.954,24.486,215.335,0.004438,1547816911324.0
1722,13.102,15.254,195.608,0.002779,461977488912.0
1723,5.289,53.339,192.326,0.003131,148560507922.0
1724,3.989,86.81,241.497,0.002845,1402333190351.0
1725,2.587,-31.29,180.196,0.005016,173607710208.0
1726,4.603,51.495,223.093,0.003017,1203749116807.0
1727,12.068,-31.958,164.632,0.005778,653170263200.0
1728,8.568,-45.085,299.012,0.002048,1422512336181.0
1729,0.085,-46.203,261.291,0.005772,179422589198.0
1730,8.293,-17.607,179.93,0.004045,119207678913.0
1731,8.614,-65.338,126.965,0.00466,239031074814.0
1732,5.172,-7.949,239.418,0.004405,1182493324538.0
1733,0.897,-65.282,173.215,0.005344,736390566251.0
1734,4.18,22.213,265.241,0.005087,1161675154579.0
1735,7.877,-11.714,78.292,0.004714,1176089948193.0
1736,13.261,-35.439,265.522,0.004674,920694606470.0
1737,11.594,-21.175,221.79,0.003855,603156243352.0
1738,9.989,58.665,233.191,0.004951,677496294879.0
1739,12.185,-0.32,142.296,0.004739,462891504337.0
1740,6.437,86.408,270.895,0.003216,1392837333131.0
1741,12.273,-15.176,156.051,0.004871,93184769730.0
1742,8.895,-25.204,101.47,0.003275,271663042630.0
1743,0.859,17.541,220.426,0.005908,763125042989.0
1744,1.986,-19.243,175.984,0.003723,1114878807719.0
1745,8.478,86.578,240.348,0.005171,711537285377.0
1746,2.907,71.89,111.859,0.003678,619026944599.0
1747,0.026,29.418,274.653,0.004224,114755313177.0
1748,3.674,21.637,248.068,0.005157,749195704489.0
1749,9.212,-5.572,85.467,0.004352,836329989508.0
1750,9.485,-60.775,72.404,0.002384,1240334510590.0
1751,4.533,67.801,91.066,0.004183,843410079008.0
1752,2.445,-6.462,138.553,0.003624,268211652393.0
1753,3.804,86.09,153.809,0.003498,127077010362.0
1754,9.751,-13.644,186.955,0.002297,994065674700.0
1755,10.834,51.99,271.006,0.002513,149805141952.0
1756,4.096,33.996,144.94,0.002615,614955784107.0
1757,14.296,-71.325,259.492,0.002839,417525397899.0
1758,6.238,42.083,255.065,0.004473,1133492805882.0
1759,7.515,-27.942,304.306,0.002156,385434801191.0
1760,11.586,31.576,175.821,0.003958,574941161549.0
1761,9.469,20.372,209.843,0.003152,557222830665.0
1762,10.72,26.923,152.785,0.004307,917813792939.0
1763,13.927,-18.1,209.105,0.004948,1095981496655.0
1764,0.38,45.345,173.715,0.003605,187173523898.0
1765,0.911,-71.093,186.695,0.00482,240123920984.0
1766,2.566,-62.802,134.421,0.00413,1395213900268.0
1767,5.308,9.214,157.886,0.005268,1338218074405.0
1768,4.795,46.437,99.126,0.005797,1510381817191.0
1769,10.333,83.845,293.319,0.003658,1083530982867.0
1770,14.446,79.273,121.844,0.003808,742966895867.0
1771,13.498,-15.366,103.152,0.002723,1482465077096.0
1772,5.012,41.225,283.981,0.004252,691205259123.0
1773,12.456,3.133,90.095,0.004903,851022399607.0
1774,11.893,37.706,188.847,0.002494,1419180434289.0
1775,14.346,72.547,144.605,0.003922,1344562196305.0
1776,11.284,-1.052,240.865,0.002429,597698312289.0
1777,4.218,-53.207,214.606,0.005108,1408936529134.0
1778,11.032,-63.631,123.703,0.002957,1286733053875.0
1779,12.492,-44.33,102.681,0.00216,1335228085954.0
1780,13.566,64.101,230.176,0.005362,1189484556402.0
1781,1.839,-28.704,103.834,0.002247,966791426911.0
1782,4.793,62.701,304.407,0.004475,1339397985831.0
1783,12.923,17.626,95.89,0.002214,433474698862.0
1784,5.071,-50.841,206.17,0.004078,782121366026.0
1785,11.682,65.927,108.266,0.004957,500754440622.0
1786,7.834,56.301,195.608,0.005655,63527606909.0
1787,8.794,-10.776,156.305,0.002538,1264784340678.0
1788,8.432,-63.29,98.017,0.002288,454324310160.0
1789,6.642,37.249,240.13,0.004001,1334734110196.0
1790,4.187,-33.285,67.491,0.00363,952560524052.0
1791,8.123,58.434,93.621,0.003232,310484961325.0
1792,4.508,-13.535,197.166,0.003905,902148563827.0
1793,4.617,54.849,216.907,0.003304,1454536151676.0
1794,10.609,-46.065,144.728,0.003906,1022620191959.0
1795,8.776,-38.672,134.887,0.0047,739488419535.0
1796,10.258,66.317,120.967,0.003252,1138061198710.0
1797,4.859,-43.697,155.097,0.004553,913535546072.0
1798,2.983,-40.387,125.812,0.005611,587475016889.0
1799,8.818,-23.507,207.214,0.004585,1320657931066.0
1800,1.623,62.727,276.005,0.003352,1565129875724.0
1801,14.206,68.725,70.527,0.002505,817772272331.0
1802,6.782,33.047,263.837,0.004021,1464599953263.0
1803,1.759,87.787,108.757,0.00207,1202593975815.0
1804,3.559,87.933,216.082,0.004152,1166330898876.0
1805,4.268,25.893,252.448,0.003217,866845575178.0
1806,1.799,-56.873,236.277,0.005525,1050393031343.0
1807,1.714,-6.016,82.913,0.003501,94957427846.0
1808,10.581,22.851,240.559,0.005296,1432745114317.0
1809,3.818,-49.015,281.542,0.002498,296183203434.0
1810,4.786,-41.683,147.728,0.002727,1523012482040.0
1811,0.004,-67.77,303.684,0.00317,394251089112.0
1812,11.736,73.981,276.52,0.003155,1377405582639.0
1813,5.493,36.544,297.094,0.00362,448333715749.0
1814,10.154,-71.129,148.683,0.003573,893384680552.0
1815,13.407,68.948,224.353,0.004365,910202376157.0
1816,8.877,-27.732,141.681,0.005773,1517054919823.0
1817,3.828,-44.55,276.787,0.004168,1409178954539.0
1818,14.314,-6.179,261.11,0.005411,72289737666.0
1819,11.415,-63.496,297.657,0.002008,425047632660.0
